record_id,pod_id,workload_id,gpu_spec,priority_class,job_type,model_type,scenario_family,stream_task_type,gpu_request_norm,latency_deadline_ms,bandwidth_request_norm,semantic_requirements,qualitative_warnings,natural_language_request
ALI_00126,2ab7e4bc0e3f12c0091dbc70da989ed6,missing_workload_00126,L20,HP,online_inference,rec,conflict_resolution,recommendation_stream,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention;long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 520.99 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00127,10b923e88e3803ae72ac57871d6dc293,missing_workload_00127,L20,HP,online_inference,cv,unseen_task,computer_vision_stream,0.07,50,0.2375,high_bandwidth;low_latency;priority_awareness,,"Deploy a high-priority online inference workload of type cv as an edge stream task. The workload requests 0.07 GPU units and has observed duration 23.97 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: high_bandwidth, low_latency, priority_awareness."
ALI_00128,04bc417b16977423a9cf20ec423c9553,missing_workload_00128,H20,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 2.12 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00129,0c1ccf59490f79a5fc44d4e3e4410c82,missing_workload_00129,XPU-E,HP,online_inference,rec,unseen_task,recommendation_stream,1.0,50,0.35,low_latency;priority_awareness;user_profile_awareness,long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 552.52 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: low_latency, priority_awareness, user_profile_awareness."
ALI_00130,87e99ad1fde45f1f0b8987d606bc4c2f,d4541e394ac5d1f985985e025781345e,XPU-B,HP,online_inference,rec,conflict_resolution,recommendation_stream,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention;long-running stream workload may reduce future resource stability,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 479.98 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
ALI_00131,d35113c8ae67d7dce774fb187559dd2f,missing_workload_00131,XPU-A,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 1.28 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00132,ab99e646086a61ba3a3264f734227c76,49e0e1b2a92a1db581860bac8d670201,XPU-E,LP,offline_inference,unknown,conflict_resolution,background_stream_analytics,1.0,80,0.35,conflict_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention,"Deploy a lower-priority offline inference workload of type unknown as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.27 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, resource_reservation."
ALI_00133,a4cd5937c2d80bbeef3412f769e73bf5,missing_workload_00133,XPU-E,HP,online_inference,rec,unseen_task,recommendation_stream,1.0,50,0.35,low_latency;priority_awareness;user_profile_awareness,long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 569.91 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: low_latency, priority_awareness, user_profile_awareness."
ALI_00134,72d821f3318be42ce6d969f741a27985,36d4e9133658f73caf61b43a106551e6,XPU-B,HP,online_inference,rec,unseen_task,recommendation_stream,1.0,50,0.35,low_latency;priority_awareness;user_profile_awareness,long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 743.98 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: low_latency, priority_awareness, user_profile_awareness."
ALI_00135,672a3cf242edcdbe3de4cc5b93256d51,20d6c4d54a7d8ffa4429a42f456428c9,XPU-E,LP,training,rec,unseen_task,recommendation_stream,1.0,160,0.35,user_profile_awareness,,"Deploy a lower-priority training workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.34 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: user_profile_awareness."
ALI_00136,1db8311c08eac6435a6c726327af68be,missing_workload_00136,A10,LP,online_inference,cv,unseen_task,computer_vision_stream,0.11,160,0.2475,high_bandwidth,,"Deploy a lower-priority online inference workload of type cv as an edge stream task. The workload requests 0.11 GPU units and has observed duration 0.09 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: high_bandwidth."
ALI_00137,02a80a2ac554eb7ad453d56470026195,06aad67d7bbd15bd87eb07953ea3e27f,XPU-B,HP,online_inference,genai,dynamic_workload,generative_ai_stream_inference,1.0,70,0.35,genai_acceleration;low_latency;priority_awareness,long-running stream workload may reduce future resource stability;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 1174.30 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: genai_acceleration, low_latency, priority_awareness."
ALI_00138,2cbce3a6bc76375886fa7d5852cf0e80,missing_workload_00138,XPU-E,HP,online_inference,genai,dynamic_workload,generative_ai_stream_inference,1.0,70,0.35,genai_acceleration;low_latency;priority_awareness,,"Deploy a high-priority online inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 246.33 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: genai_acceleration, low_latency, priority_awareness."
ALI_00139,508abb3cf3363cd8559b1d4452e675ef,missing_workload_00139,XPU-A,LP,offline_inference,genai,conflict_resolution,generative_ai_stream_inference,1.0,80,0.35,conflict_awareness;genai_acceleration;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type genai as an edge stream task. The workload requests 1.00 GPU units and has observed duration 16.92 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, genai_acceleration, resource_reservation."
ALI_00140,2e39dae90a11c3b4259ec46f54dbea04,49e0e1b2a92a1db581860bac8d670201,XPU-E,LP,offline_inference,unknown,conflict_resolution,background_stream_analytics,1.0,80,0.35,conflict_awareness;resource_reservation,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a lower-priority offline inference workload of type unknown as an edge stream task. The workload requests 1.00 GPU units and has observed duration 0.04 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, resource_reservation."
ALI_00141,78e1b73a26045c5d2c45833fd6bb15b8,missing_workload_00141,XPU-E,HP,online_inference,rec,conflict_resolution,recommendation_stream,1.0,70,0.35,conflict_awareness;low_latency;priority_awareness;resource_reservation;user_profile_awareness,high scheduling delay or readiness failure indicates resource contention;negative ready delay indicates missing or abnormal readiness information,"Deploy a high-priority online inference workload of type rec as an edge stream task. The workload requests 1.00 GPU units and has observed duration 3.53 hours. Evaluate resource availability, latency risk, scheduling delay, and requirements: conflict_awareness, low_latency, priority_awareness, resource_reservation, user_profile_awareness."
